Cat. Nr.,Common Name,Length,Recordist,Date,Time,Country,Location,Elevation,Type,Remarks,Quality,MP3 Link
XC494345,Amazonian Barred Woodcreeper,0:03,,2019-07-30,7:50,Brazil,"Manaus, Amazonas",110,song,Na torre do MUSA. Parece um Arapaçu mas não consegui identificar a espécie.,A,//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494345-ICOGNITA%20%28Arapacu%29%20FOI%2030-7-2019%207e50.mp3
XC494093,Amazonian Barred Woodcreeper,0:30,,2019-08-03,6:54,Brazil,"Presidente Figueiredo, Amazonas",70,song,,A,//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494093-3-8-2019%206e56%20Arapacu%20barrado.mp3
XC494053,Amazonian Barred Woodcreeper,0:05,,2019-08-01,10:26,Brazil,"Presidente Figueiredo, Amazonas",70,song,[sono],A,//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494053-1-8-2019%2010e26%20Arapacu%20barrado.mp3
XC394823,Amazonian Barred Woodcreeper,0:07,,1993-00-00,?,Brazil,"BDFFP, Amazonas state",110,song,[sono],A,//xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC394823-Dendrocolaptes%20certhia.mp3
XC91238,Amazonian Barred Woodcreeper,0:20,,1998-12-20,11:10,Brazil,"São Gabriel da Cachoeira, Amazonas",70,song,Left bank of Rio Negro. Terra firme forest.,A,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/DENCER06.mp3
XC573478,Amazonian Barred Woodcreeper,0:57,,2020-07-04,07:00,Brazil,"Close to Ramal do Pau Rosa, Manaus, Amazonas",100,"song, subsong",[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC573478-Dendrocolaptes%20certhia_pau%20rosa_1159.mp3
XC534680,Amazonian Barred Woodcreeper,0:56,,2019-11-17,09:00,Colombia,"Tarapacá, Amazonas Department. Campamento Quebrada Bejuco",80,song,[sono],B,//xeno-canto.org/sounds/uploaded/KQVLEXDIUN/XC534680-Dcerthia2.mp3
XC483930,Amazonian Barred Woodcreeper,0:07,,2008-03-11,8:10,Brazil,"Rio Tapajós,Floresta Nacional do Jatuarana,Apuí,Amazonas",116,song,DCB 615-17,B,//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC483930-Dendrocolaptes%20certhia%20DCB%20615-17.mp3
XC417780,Amazonian Barred Woodcreeper,0:32,,2018-05-29,06:30,Brazil,"Itacoatiara, Itacoatiara, Amazonas",20,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC417780-Dendrocolaptes%20certhia_Novo%20Remanso_1028.mp3
XC409549,Amazonian Barred Woodcreeper,0:20,,2018-04-04,18:00,Brazil,"Uarini, State of Amazonas",40,call,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC409549-Dendrocolaptes%20radiolatus_Mamiraua_1108.mp3
XC409546,Amazonian Barred Woodcreeper,0:19,,2018-04-04,08:00,Brazil,"Uarini, State of Amazonas",40,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC409546-Dendrocolaptes%20radiolatus_Mamiraua_1107.mp3
XC390079,Amazonian Barred Woodcreeper,0:16,,2017-10-13,07:30,Brazil,"Novo Airão, Amazonas",70,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC390079-Dendrocolaptes%20radiolatus_Novo%20Airao_1935.mp3
XC352100,Amazonian Barred Woodcreeper,0:30,,2017-01-21,18:30,Brazil,"Novo Airão, Amazonas",60,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352100-Dendrocolaptes%20radiolatus_Novo%20Air%C3%A3o_1606.mp3
XC284914,Amazonian Barred Woodcreeper,0:31,,2015-07-30,07:30,Brazil,"Carauari, State of Amazonas",90,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC284914-Dendrocolaptes%20juruanus_Carauari_1729.mp3
XC119138,Amazonian Barred Woodcreeper,0:17,,2011-01-30,07:30,Brazil,"Manaus, Amazonas",100,call,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119138-Dendrocolaptes%20certhia_Presidente%20Figueiredo.MP3
XC6233,Amazonian Barred Woodcreeper,1:29,,1985-04-14,?,Venezuela,"San Carlos del Rio Negro, Amazonas",119,improvisational singing.,"Foraging pair; ""large reddish bill.""",B,//xeno-canto.org/sounds/uploaded/IHIOGGZVQA/Dendrocolaptes_certhia_30b2635_850414.mp3
XC505737,Amazonian Barred Woodcreeper,0:07,,2019-03-27,06:40,Brazil,"AM-354, Km 18, Careiro, Amazonas",40,song,Terra firme. Interior of tall forest.,C,//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC505737-LS110920%20Jurua%20Woodcreeper%20.mp3
XC222294,Amazonian Barred Woodcreeper,0:05,,2006-07-18,06:00,Brazil,"Presidente Figueiredo area, Amazonas",,call,ID certainty 100%. (Archiv. tape 391 side B track 42 seq. B),C,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC222294-Amazonian%20Barred-Woodcreeper%20C%206285.mp3
XC222299,Amazonian Barred Woodcreeper,0:02,,2006-07-18,06:00,Brazil,"Presidente Figueiredo area, Amazonas",,call,ID certainty 100%. (Archiv. tape 391 side B track 42 seq. A),D,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC222299-Amazonian%20Barred-Woodcreeper%20D%206284.mp3
XC222298,Amazonian Barred Woodcreeper,0:07,,2006-07-17,06:00,Brazil,"Iracema falls, Presidente Figueiredo, Amazonas",,call,ID certainty 80%. (Archiv. tape 391 side A track 5 seq. A),D,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC222298-Amazonian%20Barred-Woodcreeper%20D%206283.mp3
XC386325,Musician Wren,0:06,,2017-09-06,08:40,Brazil,"Presidente Figueiredo, Cachoeira da Onca RPPN, Amazonas",110,song,Terra firme forest.,B,//xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC386325-STE-011%20uirapuru%20xc.mp3
XC284913,Musician Wren,0:20,,2015-07-30,07:30,Brazil,"Carauari, State of Amazonas",90,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC284913-Cyphorinus%20arada_Carauari_1817%20-%20C%C3%B3pia.mp3
XC855909,Musician Wren,0:26,,2020-12-26,15:00,Brazil,"Novo Airão, Amazonas",60,,[sono],C,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855909-301512111.mp3
XC536093,Musician Wren,0:07,,2015-05-21,07:30,Brazil,"Purus River, Boca do Acre, State of Amazonas",150,call,FCF01672 - Fonoteca Casa da Floresta.,C,//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536093-1672%20Cyphorhinus%20arada%20%28calls%29Boca_do_Acre_AM_210516_FIG.mp3
XC119281,Musician Wren,0:21,,2010-09-30,12:00,Brazil,"Presidente Figueiredo, Amazonas",40,song,[sono],C,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119281-Cyphorinus%20arada2_Balbina.MP3
XC536255,Buff-breasted Wren,1:17,,2020-03-14,08:30,Brazil,"Iranduba, Amazonas",20,song,[sono],A,//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/XC536255-Cantorchilus%20leucotis%201.mp3
XC493811,Buff-breasted Wren,0:11,,2019-08-04,11:12,Brazil,"Iranduba, Amazonas",40,alarm call,[sono],A,//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493811-4-8-2019%2011e12%20GARRINCHAO%20DE%20BARRIGA%20V.mp3
XC395348,Buff-breasted Wren,0:18,,1993-00-00,?,Brazil,"Manaus, Amazonas",50,call,[sono],A,//xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395348-Thryothorus_leucotis2.mp3
XC395347,Buff-breasted Wren,0:10,,1992-00-00,?,Brazil,"Careiro da Várzea, Amazonas",20,"call, song",[sono],A,//xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395347-Thryothorus_leucotis.mp3
XC316947,Buff-breasted Wren,0:29,,2016-05-14,07:30,Brazil,"Anavilhanas Archipelago, Amazonas",10,call,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC316947-Cantorchilus%20leucotis_Novo%20Airao_1073.mp3
XC211523,Buff-breasted Wren,0:32,,2001-07-01,07:05,Brazil,"Anavilhanas Archipelago, Amazonas",10,song,"Edge of flooded forest (igapó), along ""shore"" of lake - probably after inadvertent playback  directed at Sakesphorus canadensis )",A,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC211523-THRLEU13.mp3
XC206732,Buff-breasted Wren,0:19,,2014-11-12,10:30,Brazil,"Carauari, State of Amazonas",100,call,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC206732-Cantorchilus%20leucotis_Monte%20Carmelo_1172.mp3
XC757013,Buff-breasted Wren,0:44,,2022-10-02,08:00,Colombia,"Leticia, Amazonas",80,subsong,,B,//xeno-canto.org/sounds/uploaded/SSXPBESQXW/XC757013-Buff-breasted-wren.mp3
XC409536,Buff-breasted Wren,0:22,,2018-04-04,08:00,Brazil,"Uarini, State of Amazonas",40,call,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC409536-Cantorchilus%20leucotis_Mamiraua_1100.mp3
XC325543,Buff-breasted Wren,0:18,,2016-07-02,07:30,Brazil,"Itapiranga, Amazonas",10,call,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC325543-Canthorchilus%20leucotis_Itapiranga_1138.mp3
XC293833,Buff-breasted Wren,0:12,,2015-09-17,13:00,Brazil,"Itacoatiara, State of Amazonas",10,song,Natural song duet from unseen pair low in viney vegetation along bank of creek.,B,//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC293833-Thryothorus%20leucotis150917_T215.mp3
XC286984,Buff-breasted Wren,0:25,,2015-09-12,09:30,Brazil,"Ihlas Anavilhanas, Rio Negro, State of Amazonas",20,call,Natural vocalizations from an unseen bird in dense vegetation at edge of small island beside blackwater channel amid flooded forested islands.,B,//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC286984-Cantorchilus%20leucotis150912_T148.mp3
XC231063,Buff-breasted Wren,0:07,,1993-11-01,?,Venezuela,"Junglaven area, Amazonas",100 - 300,call,ID certainty 100%. (Archiv. tape 5 side B track 61 seq. A),B,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC231063-Buff-breasted%20Wren%20%2012326.mp3
XC231062,Buff-breasted Wren,0:32,,1993-11-01,?,Venezuela,"Junglaven area, Amazonas",100 - 300,"song, short song",ID certainty 100%. (Archiv. tape 5 side B track 37 seq. A),B,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC231062-Buff-breasted%20Wren%20%2012325.mp3
XC206731,Buff-breasted Wren,0:28,,2014-10-22,08:30,Brazil,"Carauari, State of Amazonas",100,call,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC206731-Canthorchilus%20leucotis_Monte%20Carmelo_1090.mp3
XC163583,Buff-breasted Wren,0:53,,1987-01-00,?,Colombia,"PNN Amacaycau, Leticia, Amazonas",110,"call, song",Recording (not its ID) has been discussed.,B,//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC163583-Cantorchilus_leucotis_bogotensis-FL%20Amacayacu%201987-2.mp3
XC387780,Buff-breasted Wren,0:09,,2011-03-22,08:00,Venezuela,"Atures, Amazonas",60,call,[sono],C,//xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC387780-Cantorchilus%20leucotis%20029_Venezuela%2C%20Amazonas%2C%2022.03.2011%2C%208-00%2C3.mp3
XC387110,Buff-breasted Wren,0:07,,2017-09-10,07:00,Brazil,"Anavilhanas, Amazonas",30,song,[sono],C,//xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC387110-STE-091%20garrinch%C3%A3o-de-barriga-vermelha%20xc.mp3
XC357165,Buff-breasted Wren,0:37,,2017-02-28,08:00,Brazil,"São Sebastião do Uatumã, Amazonas",10,call,[sono],C,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC357165-Cantorchilus%20leucotis_Sao%20Sebastiao_1239.mp3
XC211524,Buff-breasted Wren,0:41,,2001-07-02,05:58,Brazil,"Anavilhanas Archipelago, Amazonas",10,song,Flooded forest (igapó),C,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC211524-THRLEU14.mp3
XC139988,Buff-breasted Wren,0:21,,2013-05-07,07:30,Brazil,"Rio Teuini, Serginal Tupy, Pauini, Amazonas",100,song,[sono],C,//xeno-canto.org/sounds/uploaded/PMYLTPLTLT/XC139988-130507_02_Canthorchilus_leucotis_rioteuini_flonapurus_am_tol_esp.mp3
XC106603,Buff-breasted Wren,0:28,,2012-07-19,06.20,Venezuela,"Orinoquia Lodge, Orinoco River Edo. Amazonas",150,call,bird calling close to the Orinoco River only 5 meters away from me,C,//xeno-canto.org/sounds/uploaded/TTSQGWDDGW/Buff%20breasted%20Wren%20Call.mp3
XC106604,Buff-breasted Wren,0:27,,2012-07-19,06.10,Venezuela,"Orinoquia Lodge, Orinoco River Edo. Amazonas",150,song,bird singing close to the Orinoco River only 5 meters away from me,E,//xeno-canto.org/sounds/uploaded/TTSQGWDDGW/Buff%20breasted%20Wren%20-%20Song%20Orinoquia.mp3
XC642647,Coraya Wren,0:27,,2021-04-04,18:49,Brazil,"Manaus, Manaus, Amazonas",70.0,duet,"A couple vocalizing after playback in a deep thicket in a old secondary terra firme forest border, very beautiful. Subspecies is assumed by location.",A,//xeno-canto.org/sounds/uploaded/DFYFSPXYGT/XC642647-pheugopediuscoraya.mp3
XC613846,Coraya Wren,0:50,,2019-07-19,08:30,Colombia,"Leticia, Amazonas",80.0,song,[sono],A,//xeno-canto.org/sounds/uploaded/IERLFCCTTZ/XC613846-coraya%20wren%20leticia_01.mp3
XC493827,Coraya Wren,0:22,,2019-08-04,16:25,Brazil,"Manaus, Amazonas",110.0,song,,A,//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493827-4-8-2019%2016e25%20GArrinchao%20coraia.mp3
XC395346,Coraya Wren,0:13,,2003-00-00,?,Brazil,"BDFFP, Amazonas state",110.0,call,[sono],A,//xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395346-Thryothorus_coraya2.mp3
XC395345,Coraya Wren,0:14,,1993-00-00,?,Brazil,"BDFFP, Amazonas state",110.0,song,[sono],A,//xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395345-Thryothorus_coraya.mp3
XC301426,Coraya Wren,0:48,,1998-12-19,07:15,Brazil,"São Gabriel da Cachoeira, Amazonas",70.0,call,right bank of rio Negro - in bushes in open area in terra firme forest - two birds,A,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301426-THRCOR03.mp3
XC301416,Coraya Wren,1:42,,1998-12-18,07:05,Brazil,"São Gabriel da Cachoeira, Amazonas",70.0,"call, subsong",left bank of rio Negro - swampy undergrowth beside main road through forest,A,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301416-PHECOR02.mp3
XC211519,Coraya Wren,0:28,,1998-12-20,09:45,Brazil,"São Gabriel da Cachoeira, Amazonas",70.0,"call, two different calls","Estrada dos Tapajós (left bank of Rio Negro) - in forest edge, beside road - 2 cuts, first spontaneous, second after playback",A,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC211519-THRCOR04.mp3
XC188645,Coraya Wren,0:31,,2014-07-18,07:00,Brazil,"Manacapuru, Amazonas",30.0,song,[sono],A,//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188645-Phelgopedius%20coraia%201%2018-07-2014%207%20horas.mp3
XC163594,Coraya Wren,0:42,,1987-01-00,?,Colombia,"PNN Amacaycau, Leticia, Amazonas",110.0,call,[sono],A,//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC163594-Pheugopedius_coraya-FL%20calls%20Amacayacu%201987-2.mp3
XC144167,Coraya Wren,0:13,,2013-07-10,08:18,Brazil,"Silves, Amazonas",30.0,call,[sono],A,//xeno-canto.org/sounds/uploaded/VPCOOSQDRP/XC144167-TBKS%20%20_0082_Pheugopedius%20coraya%28Apelo.1%29.mp3
XC76174,Coraya Wren,0:53,,2010-07-22,06:35,Brazil,"Presidente Figueiredo, Amazonas",50.0,"song, song 2",5min. pós playback,A,//xeno-canto.org/sounds/uploaded/MRGDYNJGUJ/mz54PheugopediuscorayaMMelo.mp3
XC76173,Coraya Wren,0:24,,2010-07-22,06:30,Brazil,"Presidente Figueiredo, Amazonas",50.0,"call, song, call & song 1",1min. pós playback,A,//xeno-canto.org/sounds/uploaded/MRGDYNJGUJ/mz53PheugopediuscorayaMMelo.mp3
XC743904,Coraya Wren,1:03,,2019-10-05,09:30,Colombia,"Leticia, Amazonas",100.0,"call, song","El ave fue vista forrajeando en los bejuqueros de los cultivos (Chagras); en el área circundante a la Maloca Mogoro, muy cerca al río Tacana, en la zona rural de la ciudad de Leticia.",B,//xeno-canto.org/sounds/uploaded/SSPKAXLBEU/XC743904-Pheugopedius%20coraya2%2005102019.mp3
XC617059,Coraya Wren,0:39,,2020-12-23,08:00,Brazil,"Close to Ramal do Pau Rosa, Manaus, Amazonas",100.0,song,[sono],B,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617059-coraya%20wren.mp3
XC530979,Coraya Wren,0:40,,2020-02-29,09:30,Brazil,"Ramal Pau de Rosa, Manaus, Amazonas",90.0,call,[sono],B,//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/XC530979-Pheugopedius%20coraya.mp3
XC505316,Coraya Wren,1:27,,2019-08-13,07:30,Brazil,"Manacapuru, Amazonas",40.0,song,[sono],B,//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505316-190813_1326%20%20Thyothorus%20coraya%20song.mp3
XC301417,Coraya Wren,0:54,,1998-12-18,07:10,Brazil,"São Gabriel da Cachoeira, Amazonas",70.0,"call, two different call types",left bank of rio Negro - swampy undergrowth beside main road through forest - after playback of,B,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301417-PHECOR03.mp3
XC285195,Coraya Wren,0:41,,2015-08-12,07:30,Brazil,"Itacoatiara, Itacoatiara, Amazonas",30.0,song,Repeatedly gave only the first couple of  notes of the song.,B,//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/XC285195-Coraya%20Wren_Itacoatiara_AM_12%20August%202015.mp3
XC230987,Coraya Wren,0:28,,2006-07-17,07:30,Brazil,"Iracema falls, Presidente Figueiredo, Amazonas",,"call, song",ID certainty 100%. (Archiv. tape 391 side A track 23 seq. A),B,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230987-Coraya%20Wren%20B%2012180.mp3
XC230983,Coraya Wren,0:13,,2006-07-22,07:00,Brazil,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",,song,ID certainty 100%. (Archiv. tape 393 side A track 9 seq. A),B,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230983-Coraya%20Wren%20A%2012183.mp3
XC230982,Coraya Wren,0:35,,2006-07-19,11:00,Brazil,"Sao Gabriel da Cachoeira area, Amazonas",,song,ID certainty 100%. (Archiv. tape 392 side A track 29 seq. A),B,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230982-Coraya%20Wren%20B%2012181.mp3
XC230981,Coraya Wren,0:25,,2006-07-20,16:00,Brazil,"Cucuy road north of Sao Gabriel da Cachoeira, Amazonas",,call,ID certainty 70%. (Archiv. tape 392 side B track 26 seq. A),B,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230981-Coraya%20Wren%20B%2012182.mp3
XC144168,Coraya Wren,0:30,,2013-07-10,07:00,Brazil,"Silves, Amazonas",30.0,song,[sono],B,//xeno-canto.org/sounds/uploaded/VPCOOSQDRP/XC144168-TBKS%20%20_0083_Pheugopedius%20coraya%28Canto.1%29.mp3
XC76175,Coraya Wren,0:48,,2010-07-22,06:39,Brazil,"Presidente Figueiredo, Amazonas",50.0,"song, song 3",9min. pós playback,B,//xeno-canto.org/sounds/uploaded/MRGDYNJGUJ/Mz56PheugopediuscorayaMMelo.mp3
XC6250,Coraya Wren,0:32,,1985-04-08,?,Venezuela,"San Carlos del Rio Negro, Amazonas",119.0,"duet, antiphonal duets.",[sono],C,//xeno-canto.org/sounds/uploaded/IHIOGGZVQA/Thryothorus_coraya_24a2122_850408.mp3
XC119127,Coraya Wren,0:14,,2011-01-23,11:00,Brazil,"Manaus, Amazonas",120.0,call,[sono],D,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119127-Thryotorus%20coraya_Presidente%20Figueiredo.MP3
XC225740,Collared Gnatwren,1:17,,2006-07-25,16:00,Brazil,"Iracema falls, Presidente Figueiredo, Amazonas",,song,ID certainty 100%. (Archiv. tape 394 side A track 26 seq. A),B,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC225740-Collared%20Gnatwren%20B%2013209.mp3
XC225739,Collared Gnatwren,0:42,,2006-07-21,07:00,Brazil,"Moises trail, Sao Gabriel da Cachoeira, Amazonas",,"song, chatter song",ID certainty 90%. (Archiv. tape 392 side B track 44 seq. A),B,//xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC225739-Collared%20Gnatwren%20B%2013206.mp3
XC188629,Collared Gnatwren,1:03,,2014-07-18,08:00,Brazil,"Manacapuru, Amazonas",30,song,[sono],B,//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188629-Microbates%20collaris%201%2018-07-2014%208%20horas.mp3
XC856132,Collared Gnatwren,0:19,,2020-12-24,08:30,Brazil,"Presidente Figueiredo, Amazonas",130,,[sono],C,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC856132-301172851.mp3
XC570774,Collared Gnatwren,0:37,,2020-06-21,08:30,Brazil,"Cirandeira Bela, Manacapuru, Amazonas",20,call,[sono],C,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC570774-Microbattes%20colaris_Cirandeira_1136.mp3
XC505325,Collared Gnatwren,0:10,,2019-08-13,09:00,Brazil,"Manacapuru, Amazonas",40,call,[sono],C,//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505325-190813_1357%20Microbates%20collaris.mp3
XC390076,Collared Gnatwren,0:17,,2017-10-13,07:30,Brazil,"Novo Airão, Amazonas",70,song,[sono],C,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC390076-MIcrobates%20collaris_Novo%20Airao_1924.mp3
XC617429,Collared Gnatwren,0:19,,2020-12-24,09:00,Brazil,"Mari Mari, Presidente Figueiredo, Amazonas",160,song,[sono],D,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617429-collared%20gratwren.mp3
XC211903,Collared Gnatwren,0:12,,1998-12-20,09:50,Brazil,"São Gabriel da Cachoeira, Amazonas",70,call,Estrada dos Tapajós - at beginning of trail off this road into terra firme forest - two birds moving along forest floor - flicks tail,D,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC211903-MICCOL01.mp3
XC673299,Musician Wren,0:55,,2020-10-23,11:30,Brazil,"Novo Airão, Amazonas",70,song,[sono],A,//xeno-canto.org/sounds/uploaded/TZWQJUGVHP/XC673299-201023-115750_uirapuru-do-imeri%20%28transfluvialis%29.mp3
XC493046,Musician Wren,0:45,,2019-08-08,07:00,Brazil,"Novo Airão, State of Amazonas",70,song,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC493046-Cyphorinus%20arada_Novo%20Airao_1527.mp3
XC434718,Musician Wren,0:26,,2018-09-17,07:30,Brazil,"Presidente Figueiredo, State of Amazonas",110,song,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC434718-Cyphorinus%20arada_PF_1037.mp3
XC411132,Musician Wren,1:59,,2018-04-07,09:00,Brazil,"Presidente Figueiredo, Amazonas",100,song,Recording (not its ID) has been discussed.,A,//xeno-canto.org/sounds/uploaded/DJHLXVSKSM/XC411132-uirapuru%20verdadeiro%201_mp3.mp3
XC395349,Musician Wren,0:50,,1992-00-00,?,Brazil,"BDFFP, Amazonas state",110,song,[sono],A,//xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395349-Cyphorhinus_arada.mp3
XC390081,Musician Wren,0:43,,2017-10-13,07:30,Brazil,"Novo Airão, Amazonas",70,song,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC390081-Cyphorhinus%20arada_Novo%20Airao_1937.mp3
XC147701,Musician Wren,0:23,,2012-11-02,10:00,Brazil,"Manacapuru, Amazonas",40,song,[sono],A,//xeno-canto.org/sounds/uploaded/JDNMEJOJEQ/XC147701-Cyphorhinus_arada%20Manacapuru%2002%2011%202013.mp3
XC119619,Musician Wren,0:55,,2012-08-14,09:30,Brazil,"Tapauá, Amazonas",30,song,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119619-Cyphorinus%20arada_Tapaua_1221.MP3
XC505164,Musician Wren,0:42,,2019-04-01,18:01,Brazil,"Novo Airão, Amazonas",70,song,Terra firme.,B,//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC505164-LS111104%20Musician%20Wren.mp3
XC441726,Musician Wren,1:55,,2018-06-30,07:46,Brazil,"Cabo Frio, Amazonas",140,song,Same individual as,B,//xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC441726-180630_09%20Cyphorhinus%20arada.mp3
XC441725,Musician Wren,0:29,,2018-06-30,07:44,Brazil,"Cabo Frio, Amazonas",140,song,,B,//xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC441725-180630_08%20Cyphorhinus%20arada.mp3
XC505833,Buff-throated Woodcreeper,0:04,,2019-11-05,07:00,Brazil,"São Gabriel da Cachoeira, State of Amazonas",90.0,call,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC505833-Xiphorhynchus%20guttatoides_sao%20gabriel_1108.mp3
XC504713,Buff-throated Woodcreeper,0:28,,2019-03-26,07:30,Brazil,"AM-354, Km 18, Careiro, Amazonas",40.0,call,Terra firme,B,//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC504713-LS110879%20Lafresnayes%20woodcreeper%20GcToucanet.mp3
